Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
132734,GPIL#,GODAWARI POWER AND ISPAT LTD.,Active,A,1.0,INE177H01039,,Equity
132754,GMRAIRPORT#,GMR Airports Limited,Active,A,0.01,INE776C01039,Electric Utilities,Equity
132755,TECHM#,Tech Mahindra Limited,Active,A,0.05,INE669C01036,IT Consulting & Software,Equity
132756,CIEINDIA#,CIE Automotive India Limited,Active,A,10.0,INE536H01010,Other Industrial Products,Equity
132757,VOLTAMP#,VOLTAMP TRANSFORMERS LIMITED,Active,A,10.0,INE540H01012,Heavy Electrical Equipment,Equity
132762,ACE#,Action Construction Equipment,Active,A,2.0,INE731H01025,Transport Related Services,Equity
132777,NAUKRI#,Info Edge (India) Ltd.,Active,A,0.02,INE663F01032,,Equity
132779,TORNTPOWER#,TORRENT POWER LIMITED,Active,A,0.1,INE813H01021,Electric Utilities,Equity
132783,LTFOODS#,LT Foods Limited,Active,A,1.0,INE818H01020,,Equity
132784,SOBHA#,Sobha Limited,Active,A,10.0,INE671H01015,Realty,Equity
132805,REDINGTON#,Redington Limited,Active,A,2.0,INE891D01026,Comm.Trading  & Distribution,Equity
132809,FSL#,Firstsource Solutions Ltd.,Active,A,0.1,INE684F01012,BPO/KPO,Equity
132810,PFC#,Power Finance Corporation Ltd,Active,A,0.1,INE134E01011,Finance (including NBFCs),Equity
132814,INDIANB#,Indian Bank,Active,A,0.1,INE562A01011,Banks,Equity
132822,IDEA#,VODAFONE IDEA  LIMITED,Active,A,0.1,INE669E01016,Telecom Services,Equity
132827,PAGEIND#,Page Industries Ltd.,Active,A,0.1,INE761H01022,Other Apparels & Accessories,Equity
132830,ASTRAL#,ASTRAL LIMITED,Active,A,0.01,INE006I01046,Plastic Products,Equity
132843,FORTIS#,FORTIS HEALTHCARE LIMITED,Active,A,0.1,INE061F01013,Healthcare Facilities,Equity
132856,TIMETECHNO#,Time Technoplast Limited,Active,A,1.0,INE508G01029,Containers & Packaging,Equity
132868,DLF#,DLF LIMITED,Active,A,0.02,INE271C01023,Realty,Equity
132885,CENTRALBK#,Central Bank of India,Active,A,0.1,INE483A01010,Banks,Equity
132889,KPRMILL#,K.P.R.MILL LIMITED,Active,A,0.01,INE930H01031,,Equity
132892,MOTILALOFS#,Motilal Oswal Financial Servic,Active,A,0.01,INE338I01027,Finance (including NBFCs),Equity
132898,POWERGRID#,POWER GRID CORPORATION OF INDI,Active,A,0.1,INE752E01010,Electric Utilities,Equity
132921,ADANIPORTS#,Adani Ports and Special Econom,Active,A,0.02,INE742F01042,Marine Port & Services,Equity
132922,EDELWEISS#,Edelweiss Financial Services L,Active,A,1.0,INE532F01054,Other Financial Services,Equity
132926,JYOTHYLAB#,JYOTHY LABS LIMITED,Active,A,1.0,INE668F01031,Household Products,Equity
132927,ECLERX#,eClerx Services Limited,Active,A,10.0,INE738I01010,BPO/KPO,Equity
132928,TARIL#,Transformers And Rectifiers (I,Active,A,1.0,INE763I01026,,Equity
132929,BRIGADE#,Brigade Enterprises Limited,Active,A,0.1,INE791I01019,Realty,Equity
132939,RPOWER#,Reliance Power Limited,Active,A,10.0,INE614G01033,Electric Utilities,Equity
132947,IRB#,IRB Infrastructure Developers,Active,A,0.01,INE821I01022,,Equity
132953,VGUARD#,V-Guard Industries Limited,Active,A,1.0,INE951I01027,,Equity
132955,RECLTD#,REC LIMITED,Active,A,0.1,INE020B01018,Finance (including NBFCs),Equity
132966,TITAGARH#,TITAGARH RAIL SYSTEMS LIMITED,Active,A,2.0,INE615H01020,Commercial Vehicles,Equity
132976,JAIBALAJI#,Jai Balaji Industries Limited,Active,A,2.0,INE091G01026,,Equity
132977,BAJAJ-AUTO#,BAJAJ AUTO LTD.,Active,A,10.0,INE917I01010,2/3 Wheelers,Equity
132978,BAJAJFINSV#,Bajaj Finserv Limited,Active,A,0.01,INE918I01026,,Equity
133023,ZFCVINDIA#,ZF Commercial Vehicle Control,Active,A,0.05,INE342J01019,Auto Parts & Equipment,Equity
133033,ISGEC#,ISGEC Heavy Engineering Limite,Active,B,1.0,INE858B01029,,Equity
133096,ADANIPOWER#,Adani Power Limited,Active,A,2.0,INE814H01029,,Equity
133098,NHPC#,NHPC Limited,Active,A,0.1,INE848E01016,Electric Utilities,Equity
133106,OIL#,Oil India Limited,Active,A,0.1,INE274J01014,Exploration & Production,Equity
133148,JSWENERGY#,JSW Energy Limited,Active,A,0.1,INE121E01018,Electric Utilities,Equity
133150,GODREJPROP#,Godrej Properties Limited,Active,A,0.05,INE484J01027,Realty,Equity
133155,JUBLFOOD#,Jubilant Foodworks Limited,Active,A,0.02,INE797F01020,,Equity
133179,PERSISTENT#,Persistent Systems Limited,Active,A,0.05,INE262H01021,,Equity
133269,WABAG#,VA Tech Wabag Limited,Active,A,2.0,INE956G01038,Utilities:Non-Elec.,Equity
133272,JWL#,Jupiter Wagons Limited,Active,A,10.0,INE209L01016,Commercial Vehicles,Equity
133273,OBEROIRLTY#,OBEROI REALTY LIMITED,Active,A,0.1,INE093I01010,Realty,Equity
133274,PRESTIGE#,Prestige Estates Projects Limi,Active,A,0.1,INE811K01011,Realty,Equity
133278,COALINDIA#,Coal India Limited,Active,A,0.1,INE522F01014,Coal,Equity
133282,GRAVITA#,Gravita India Limited,Active,A,2.0,INE024L01027,Other Non-Ferrous Metals,Equity
133293,KIRLOSENG#,Kirloskar Oil Engines Limited,Active,A,2.0,INE146L01010,Auto Parts & Equipment,Equity
133295,PSB#,PUNJAB & SIND BANK,Active,B,0.1,INE608A01012,Banks,Equity
133339,ZENTEC#,Zen Technologies Limited,Active,A,1.0,INE251B01027,IT Software Products,Equity
133398,MUTHOOTFIN#,MUTHOOT FINANCE LIMITED,Active,A,0.1,INE414G01012,Finance (including NBFCs),Equity
133519,LTF#,L&T Finance Limited,Active,A,0.1,INE498L01015,Finance (including NBFCs),Equity
133573,APLLTD#,Alembic Pharmaceuticals Limite,Active,A,2.0,INE901L01018,Pharmaceuticals,Equity
133581,PGEL#,PG Electroplast Limited,Active,A,0.01,INE457L01029,,Equity
133655,TRITURBINE#,Triveni Turbine Limited,Active,A,0.01,INE152M01016,Heavy Electrical Equipment,Equity
133758,APLAPOLLO#,APL Apollo Tubes Limited,Active,A,0.02,INE702C01027,,Equity
134076,RHIM#,RHI MAGNESITA INDIA LIMITED,Active,A,1.0,INE743M01012,Other Industrial Goods,Equity
134139,SCHNEIDER#,Schneider Electric Infrastruct,Active,A,2.0,INE839M01018,Heavy Electrical Equipment,Equity
134309,NBCC#,NBCC (India) Limited,Active,A,0.01,INE095N01031,,Equity
134816,INDUSTOWER#,INDUS TOWERS LIMITED,Active,A,0.1,INE121J01017,Other Telecom Services,Equity
135755,ABFRL#,Aditya Birla Fashion and Retai,Active,A,0.1,INE647O01011,Department Stores,Equity
135789,SAMMAANCAP#,Sammaan Capital Limited,Active,A,2.0,INE148I01020,Housing Finance,Equity
138835,INTELLECT#,INTELLECT DESIGN ARENA LIMITED,Active,A,5.0,INE306R01017,IT Software Products,Equity
138962,MINDACORP#,Minda Corporation Limited,Active,A,2.0,INE842C01021,Auto Parts & Equipment,Equity
139006,PTCIL#,PTC Industries Limited,Active,A,10.0,INE596F01018,Other Industrial Products,Equity
139083,INOXWIND#,Inox Wind Limited,Active,A,0.1,INE066P01011,Heavy Electrical Equipment,Equity
139177,AIIL#,Authum Investment & Infrastruc,Active,A,0.01,INE206F01022,,Equity
139254,ADANIENSOL#,Adani Energy Solutions Limited,Active,A,0.1,INE931S01010,Electric Utilities,Equity
139268,SYNGENE#,Syngene International Limited,Active,A,0.1,INE398R01022,Pharmaceuticals,Equity
139336,GUJENERGY#,Gujarat Energy Limited,Active,A,0.02,INE844O01030,,Equity
139437,IDFCFIRSTB#,IDFC FIRST BANK LIMITED,Active,A,0.1,INE092T01019,Banks,Equity
139448,INDIGO#,InterGlobe Aviation Limited,Active,A,0.1,INE646L01027,Airlines,Equity
139523,ALKEM#,Alkem Laboratories Limited,Active,A,0.02,INE540L01014,Pharmaceuticals,Equity
139524,LALPATHLAB#,Dr. Lal Pathlabs Limited,Active,A,0.1,INE600L01024,Healthcare Services,Equity
139551,NH#,Narayana Hrudayalaya Limited,Active,A,0.1,INE410P01011,,Equity
139876,CROMPTON#,Crompton Greaves Consumer Elec,Active,A,0.02,INE299U01018,,Equity
139957,MGL#,Mahanagar Gas Limited,Active,A,10.0,INE002S01010,,Equity
140005,LTM#,LTM LIMITED,Active,A,1.0,INE214T01019,,Equity
140073,BLS#,BLS International Services Lim,Active,A,1.0,INE153T01027,,Equity
140115,LTTS#,L&T Technology Services Limite,Active,A,0.02,INE010V01017,,Equity
140133,ICICIPRULI#,ICICI Prudential Life Insuranc,Active,A,0.1,INE726G01019,,Equity
140153,ENDURANCE#,Endurance Technologies Limited,Active,A,0.1,INE913H01037,,Equity
140173,PNBHOUSING#,PNB Housing Finance Limited,Active,A,0.1,INE572E01012,,Equity
140180,VBL#,Varun Beverages Limited,Active,A,0.02,INE200M01039,,Equity
140203,SFL#,Sheela Foam Limited,Active,A,5.0,INE916U01025,,Equity
140222,LAURUSLABS#,Laurus Labs Limited,Active,A,0.02,INE947Q01028,,Equity
140376,DMART#,Avenue Supermarts Limited,Active,A,0.1,INE192R01011,,Equity
140530,HUDCO#,Housing &Urban Development Cor,Active,A,0.1,INE031A01017,,Equity
140595,TEJASNET#,Tejas Networks Limited,Active,A,10.0,INE010J01012,,Equity
140596,ERIS#,Eris Lifesciences Limited,Active,A,1.0,INE406M01024,,Equity
140611,AUBANK#,AU Small Finance Bank Limited,Active,A,0.1,INE949L01017,,Equity
140678,COCHINSHIP#,Cochin Shipyard Limited,Active,A,0.05,INE704P01025,,Equity
140680,KIOCL#,KIOCL Limited,Active,B,0.1,INE880L01014,,Equity
140691,ABCAPITAL#,Aditya Birla Capital Ltd,Active,A,0.1,INE674K01013,,Equity
140699,DIXON#,Dixon Technologies (India) Lim,Active,A,0.02,INE935N01020,,Equity
140716,ICICIGI#,ICICI Lombard General Insuranc,Active,A,0.1,INE765G01017,,Equity
140719,SBILIFE#,SBI Life Insurance Company Lim,Active,A,0.1,INE123W01016,,Equity
140743,GODREJAGRO#,Godrej Agrovet Limited,Active,A,10.0,INE850D01014,,Equity
140750,IEX#,Indian Energy Exchange Limited,Active,A,1.0,INE022Q01020,,Equity
140755,GICRE#,General Insurance Corporation,Active,A,0.05,INE481Y01014,,Equity
140762,TIINDIA#,Tube Investments of India Ltd,Active,A,0.01,INE974X01010,,Equity
140767,NAM-INDIA#,NIPPON LIFE INDIA ASSET MANAGE,Active,A,0.1,INE298J01013,,Equity
140769,NIACL#,The New India Assurance Compan,Active,A,0.05,INE470Y01017,,Equity
140777,HDFCLIFE#,HDFC LIFE INSURANCE COMPANY LI,Active,A,0.1,INE795G01014,,Equity
140900,NEWGEN#,Newgen Software Technologies L,Active,A,0.1,INE619B01017,,Equity
140902,AMBER#,Amber Enterprises India Limite,Active,A,0.1,INE371P01015,,Equity
140975,ASTERDM#,ASTER DM QUALITY CARE LIMITED,Active,A,0.1,INE914M01019,,Equity
141019,HGINFRA#,H.G. Infra Engineering Limited,Active,B,10.0,INE926X01010,,Equity
141143,BDL#,Bharat Dynamics Limited,Active,A,0.05,INE171Z01026,,Equity
141153,BANDHANBNK#,Bandhan Bank Limited,Active,A,0.1,INE545U01014,,Equity
141154,HAL#,Hindustan Aeronautics Limited,Active,A,0.05,INE066F01020,,Equity
141233,LEMONTREE#,Lemon Tree Hotels Limited,Active,A,10.0,INE970X01018,,Equity
141450,ADANIGREEN#,Adani Green Energy Limited,Active,A,0.1,INE364U01010,,Equity
141556,RITES#,RITES Limited,Active,A,10.0,INE320J01015,,Equity
141557,FINEORG#,Fine Organic Industries Limite,Active,A,5.0,INE686Y01026,,Equity
141729,HDFCAMC#,HDFC Asset Management Company,Active,A,0.05,INE127D01025,,Equity
141770,CREDITACC#,CreditAccess Grameen Ltd.,Active,A,10.0,INE741K01010,,Equity
141956,IRCON#,Ircon International Limited,Active,A,2.0,INE962Y01021,,Equity
141988,AAVAS#,AAVAS Financiers Limited,Active,A,10.0,INE216P01012,,Equity
142011,GRSE#,Garden Reach Shipbuilders & En,Active,A,10.0,INE382Z01011,,Equity
142066,ATGL#,ADANI TOTAL GAS LIMITED,Active,A,0.01,INE399L01023,,Equity
142141,TECHNOE#,Techno Electric & Engineering,Active,A,2.0,INE285K01026,,Equity
142216,DALBHARAT#,DALMIA BHARAT LIMITED,Active,A,0.02,INE00R701025,,Equity
142323,KPIGREEN#,KPI Green Energy Limited,Active,A,5.0,INE542W01025,,Equity
142399,CHALET#,Chalet Hotels Limited,Active,A,10.0,INE427F01016,,Equity
142649,RVNL#,Rail Vikas Nigam Limited,Active,A,0.1,INE415G01027,,Equity
142650,METROPOLIS#,Metropolis Healthcare Limited,Active,A,2.0,INE112L01020,,Equity
142651,KPITTECH#,KPIT Technologies Ltd,Active,A,0.1,INE04I401011,,Equity
142652,POLYCAB#,Polycab India Limited,Active,A,0.1,INE455K01017,,Equity
142726,INDIAMART#,IndiaMART InterMESH Limited,Active,A,10.0,INE933S01016,,Equity
142752,AFFLE#,AFFLE 3I LIMITED,Active,A,0.02,INE00WC01027,,Equity
142760,SWSOLAR#,STERLING AND WILSON RENEWABLE,Active,B,1.0,INE00M201021,,Equity
142772,360ONE#,360 ONE WAM LIMITED,Active,A,0.01,INE466L01038,,Equity
142773,IIFLCAPS#,IIFL CAPITAL SERVICES LIMITED,Active,A,2.0,INE489L01022,,Equity
142812,FLUOROCHEM#,Gujarat Fluorochemicals Limite,Active,A,0.01,INE09N301011,,Equity
142830,IRCTC#,Indian Railway Catering & Tour,Active,A,0.02,INE335Y01020,,Equity
142920,SUMICHEM#,SUMITOMO CHEMICAL INDIA LIMITE,Active,A,0.1,INE258G01013,,Equity
143064,COHANCE#,Cohance Lifesciences Limited,Active,A,0.01,INE03QK01018,,Equity
143066,SBICARD#,SBI CARDS AND PAYMENT SERVICES,Active,A,0.1,INE018E01016,,Equity
143187,POWERINDIA#,HITACHI ENERGY INDIA LIMITED,Active,A,0.02,INE07Y701011,,Equity
143220,MAXHEALTH#,Max Healthcare Institute Limit,Active,A,0.1,INE027H01010,,Equity
143227,HAPPSTMNDS#,Happiest Minds Technologies Li,Active,A,2.0,INE419U01012,,Equity
143232,CAMS#,Computer Age Management Servic,Active,A,2.0,INE596I01020,,Equity
143235,ANGELONE#,ANGEL ONE LIMITED,Active,A,1.0,INE732I01021,,Equity
143237,MAZDOCK#,Mazagon Dock Shipbuilders Limi,Active,A,0.05,INE249Z01020,,Equity
143238,UTIAMC#,UTI Asset Management Company L,Active,A,10.0,INE094J01016,,Equity
143245,GLAND#,Gland Pharma Limited,Active,A,0.01,INE068V01023,,Equity
143253,BECTORFOOD#,Mrs. Bectors Food Specialities,Active,B,2.0,INE495P01020,,Equity
143257,IRFC#,Indian Railway Finance Corpora,Active,A,0.1,INE053F01010,,Equity
143265,RAILTEL#,RailTel Corporation of India L,Active,A,10.0,INE0DD101019,,Equity
143271,JUBLINGREA#,Jubilant Ingrevia Limited,Active,A,1.0,INE0BY001018,,Equity
143276,CRAFTSMAN#,Craftsman Automation Limited,Active,A,5.0,INE00LO01017,,Equity
143278,KALYANKJIL#,Kalyan Jewellers India Limited,Active,A,0.1,INE303R01014,,Equity
143287,LODHA#,Lodha Developers Limited,Active,A,0.1,INE670K01029,,Equity
143299,SHYAMMETL#,Shyam Metalics and Energy Limi,Active,A,10.0,INE810G01011,,Equity
143300,SONACOMS#,Sona BLW Precision Forgings Li,Active,A,0.1,INE073K01018,,Equity
143308,KIMS#,Krishna Institute of Medical S,Active,A,0.02,INE967H01025,,Equity
143317,GRINFRA#,G R Infraprojects Limited,Active,B,5.0,INE201P01022,,Equity
143318,CLEAN#,Clean Science and Technology L,Active,A,1.0,INE227W01023,,Equity
143320,ETERNAL#,Eternal Limited,Active,A,0.01,INE758T01015,,Equity
143322,ALIVUS#,ALIVUS LIFE SCIENCES LIMITED,Active,A,2.0,INE03Q201024,,Equity
143330,DEVYANI#,Devyani International Limited,Active,A,1.0,INE872J01023,,Equity
143334,NUVOCO#,Nuvoco Vistas Corporation Limi,Active,A,10.0,INE118D01016,,Equity
143335,APTUS#,Aptus Value Housing Finance In,Active,A,2.0,INE852O01025,,Equity
143350,VIJAYA#,Vijaya Diagnostic Centre Limit,Active,A,1.0,INE043W01024,,Equity
143374,ABSLAMC#,Aditya Birla Sun Life AMC Limi,Active,A,0.05,INE404A01024,,Equity
143384,NYKAA#,FSN E-Commerce Ventures Limite,Active,A,0.01,INE388Y01029,,Equity
143390,POLICYBZR#,PB Fintech Limited,Active,A,0.02,INE417T01026,,Equity
143396,PAYTM#,One 97 Communications Limited,Active,A,0.01,INE982J01020,,Equity
143397,SAPPHIRE#,Sapphire Foods India Limited,Active,A,2.0,INE806T01020,,Equity
143398,LATENTVIEW#,Latent View Analytics Limited,Active,A,1.0,INE0I7C01011,,Equity
143412,STARHEALTH#,Star Health and Allied Insuran,Active,A,0.1,INE575P01011,,Equity
143413,TEGA#,Tega Industries Limited,Active,A,10.0,INE011K01018,,Equity
143415,ANANDRATHI#,Anand Rathi Wealth Limited,Active,A,5.0,INE463V01026,,Equity
143426,METROBRAND#,Metro Brands Limited,Active,A,0.05,INE317I01021,,Equity
143427,MEDPLUS#,Medplus Health Services Limite,Active,A,2.0,INE804L01022,,Equity
143428,DATAPATTNS#,Data Patterns (India) Limited,Active,A,2.0,INE0IX101010,,Equity
143458,AWL#,AWL AGRI BUSINESS LIMITED,Active,A,0.01,INE699H01024,,Equity
143463,MANYAVAR#,Vedant Fashions Limited,Active,A,0.01,INE825V01034,,Equity
143482,EUREKAFORB#,Eureka Forbes Limited,Active,A,10.0,INE0KCE01017,,Equity
143498,MSUMI#,Motherson Sumi Wiring India Li,Active,A,0.01,INE0FS801015,,Equity
143524,RAINBOW#,Rainbow Childrens Medicare Lim,Active,A,10.0,INE961O01016,,Equity
143526,LICI#,LIFE INSURANCE CORPORATION OF,Active,A,0.1,INE0J1Y01017,,Equity
143527,PRUDENT#,Prudent Corporate Advisory Ser,Active,A,5.0,INE00F201020,,Equity
143529,DELHIVERY#,Delhivery Limited,Active,A,0.01,INE148O01028,,Equity
143534,AETHER#,Aether Industries Limited,Active,A,10.0,INE0BWX01014,,Equity
143573,SYRMA#,Syrma SGS Technology Limited,Active,A,10.0,INE0DYJ01015,,Equity
143635,PPLPHARMA#,PIRAMAL PHARMA LIMITED,Active,A,0.1,INE0DK501011,,Equity
143653,BIKAJI#,Bikaji Foods International Lim,Active,A,1.0,INE00E101023,,Equity
143654,MEDANTA#,Global Health Limited,Active,A,0.02,INE474Q01031,,Equity
143663,FIVESTAR#,Five-Star Business Finance Ltd,Active,A,0.01,INE128S01021,,Equity
143664,KAYNES#,KAYNES TECHNOLOGY INDIA LIMITE,Active,A,0.1,INE918Z01012,,Equity
143720,KFINTECH#,KFin Technologies Limited,Active,A,0.1,INE138Y01010,,Equity
143768,NSLNISP#,NMDC Steel Limited,Active,A,10.0,INE0NNS01018,,Equity
143904,MANKIND#,Mankind Pharma Limited,Active,A,0.01,INE634S01028,,Equity
143940,JIOFIN#,Jio Financial Services Limited,Active,A,0.1,INE758E01017,,Equity
143945,NETWEB#,Netweb Technologies India Limi,Active,A,2.0,INE0NT901020,,Equity
143957,REDTAPE#,REDTAPE Limited,Active,B,2.0,INE0LXT01019,,Equity
143960,CONCORDBIO#,Concord Biotech Limited,Active,A,0.01,INE338H01029,,Equity
143980,JLHL#,Jupiter Life Line Hospitals Li,Active,A,2.0,INE682M01020,,Equity
143981,RRKABEL#,R R Kabel Limited,Active,A,5.0,INE777K01022,,Equity
143988,NUVAMA#,Nuvama Wealth Management Limit,Active,A,2.0,INE531F01023,,Equity
143990,SIGNATURE#,Signatureglobal (India) Limite,Active,A,1.0,INE903U01023,,Equity
143994,JSWINFRA#,JSW Infrastructure Limited,Active,A,0.02,INE880J01026,,Equity
144012,CELLO#,Cello World Limited,Active,A,5.0,INE0LMW01024,,Equity
144026,IREDA#,Indian Renewable Energy Develo,Active,A,0.1,INE202E01016,,Equity
144028,TATATECH#,Tata Technologies Limited,Active,A,0.02,INE142M01025,,Equity
144045,DOMS#,DOMS Industries Limited,Active,A,10.0,INE321T01012,,Equity
144046,INOXINDIA#,INOX India Limited,Active,A,2.0,INE616N01034,,Equity
144061,AZAD#,Azad Engineering Limited,Active,A,2.0,INE02IJ01035,,Equity
144081,JYOTICNC#,Jyoti CNC Automation Limited,Active,A,0.02,INE980O01024,,Equity
144162,BHARTIHEXA#,Bharti Hexacom Limited,Active,A,0.05,INE343G01021,,Equity
144172,INDGN#,Indegene Limited,Active,A,2.0,INE065X01017,,Equity
144174,TBOTEK#,TBO Tek Limited,Active,A,1.0,INE673O01025,,Equity
144176,AADHARHFC#,Aadhar Housing Finance Limited,Active,A,10.0,INE883F01010,,Equity
144179,GODIGIT#,Go Digit General Insurance Lim,Active,A,0.1,INE03JT01014,,Equity
144203,ABDL#,Allied Blenders and Distillers,Active,A,2.0,INE552Z01027,,Equity
144210,EMCURE#,Emcure Pharmaceuticals Limited,Active,A,0.1,INE168P01015,,Equity
144222,AKUMS#,Akums Drugs and Pharmaceutical,Active,B,2.0,INE09XN01023,,Equity
144225,OLAELEC#,Ola Electric Mobility Limited,Active,A,0.1,INE0LXG01040,,Equity
144226,FIRSTCRY#,Brainbees Solutions Limited,Active,A,0.02,INE02RE01045,,Equity
144238,PREMIERENE#,Premier Energies Limited,Active,A,0.01,INE0BS701011,,Equity
144240,RAYMONDLSL#,Raymond Lifestyle Limited,Active,A,2.0,INE02ID01020,,Equity
144250,SANOFICONR#,Sanofi Consumer Healthcare Ind,Active,B,10.0,INE0UOS01011,,Equity
144252,BAJAJHFL#,Bajaj Housing Finance Limited,Active,A,0.1,INE377Y01014,,Equity
144274,HYUNDAI#,HYUNDAI MOTOR INDIA LIMITED,Active,A,0.1,INE0V6F01027,,Equity
144277,WAAREEENER#,Waaree Energies Limited,Active,A,0.1,INE377N01017,,Equity
144280,AFCONS#,Afcons Infrastructure Limited,Active,A,10.0,INE101I01011,,Equity
144282,SAGILITY#,Sagility Limited,Active,A,0.1,INE0W2G01015,,Equity
144283,ACMESOLAR#,ACME Solar Holdings Limited,Active,A,2.0,INE622W01025,,Equity
144285,SWIGGY#,SWIGGY LIMITED,Active,A,0.01,INE00H001014,,Equity
144286,NIVABUPA#,Niva Bupa Health Insurance Com,Active,A,10.0,INE995S01015,,Equity
144289,NTPCGREEN#,NTPC GREEN ENERGY LIMITED,Active,A,0.1,INE0ONG01011,,Equity
144306,SAILIFE#,Sai Life Sciences Limited,Active,A,1.0,INE570L01029,,Equity
144307,VMM#,Vishal Mega Mart Limited,Active,A,0.1,INE01EA01019,,Equity
144309,IKS#,INVENTURUS KNOWLEDGE SOLUTIONS,Active,A,0.01,INE115Q01022,,Equity
144321,VENTIVE#,Ventive Hospitality Limited,Active,B,1.0,INE781S01027,,Equity
200072,MCL,M TEK COPPER LIMITED,Active,NS,5.0,INE813V01022,,Equity
200105,RKEC,RKEC PROJECTS LIMITED,Active,NS,10.0,INE786W01010,,Equity
200184,PARAMPARA,PARAMPARA DAIRY DLGHT LTD,Active,NS,10.0,INE749Y01014,,Equity
200223,SMVD,SMVD POLY PACK LIMITED,Active,NS,10.0,INE702Y01013,,Equity
200283,JMA,JULLUNDUR MOT AGENCY LTD,Active,NS,2.0,INE412C01023,,Equity
200306,SINTERCOM,SINTERCOM INDIA LIMITED,Active,NS,10.0,INE129Z01016,,Equity
200405,MPTODAY,M P TODAY MEDIA LIMITED,Active,NS,10.0,INE105Y01019,,Equity
200428,JETKNIT,JET KNITWEARS LTD.,Active,NT,10.0,INE564T01017,,Equity
200454,DIRL,DHANUKA INFRA REALTY LTD,Active,NS,10.0,INE704V01015,,Equity
200475,NIRAJISPAT,NIRAJ ISPAT IND LTD,Active,NS,10.0,INE326T01011,,Equity
200486,MAHICKRA,MAHICKRA CHEMICAL LIMITED,Active,NS,10.0,INE961Y01015,,Equity
200519,SAKAR,SAKAR HEALTHCARE LIMITED,Active,NS,10.0,INE732S01012,,Equity
200535,ELGIRUBCO,ELGI RUBBER CO. LTD,Active,NS,1.0,INE819L01012,,Equity
200540,CROWN,CROWN LIFTERS LIMITED,Active,NS,10.0,INE491V01019,,Equity
200558,MILTON,MILTON INDUSTRIES LIMITED,Active,NS,10.0,INE376Y01016,,Equity
200566,SURANI,SURANI STEEL TUBES LTD.,Active,NS,10.0,INE01ZJ01015,,Equity
200738,JALAN,JALAN TRANSOLU. INDIA LTD,Active,NT,10.0,INE349X01015,,Equity
200742,AISL,ANI INTEGRATED SERV LTD.,Active,NS,10.0,INE635Y01015,,Equity
200761,TEMBO,TEMBO GLOBAL IND LTD,Active,NS,1.0,INE869Y01028,,Equity
200766,UWCSL,ULTRA WIRING CONN SYS LTD,Active,NS,10.0,INE00F301010,,Equity
200995,TSFINV,TSF INVESTMENTS LIMITED,Active,NS,5.0,INE202Z01029,,Equity
201000,VSCL,VADIVARHE SPCLTY CHEM LTD,Active,NS,10.0,INE551Q01028,,Equity
201038,ICEMAKE,ICE MAKE REFRIGERAT LTD,Active,NS,10.0,INE520Y01019,,Equity
201064,AMBANIORGO,AMBANI ORGOCHEM LIMITED,Active,NS,10.0,INE00C501018,,Equity
201232,CDSL,CENTRAL DEPO SER (I) LTD,Active,NS,10.0,INE736A01011,,Equity
201342,TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.,Active,NS,10.0,INE486Y01013,,Equity
